CODE,ACT,LAW,PUNISH_BASIS,ENFORCEMENT,SCORE,PUNISH,ENFORCEMENT_BASIS,BELONG
10010,驾驶拼装的摩托车、拖拉机上道路行驶的,《法》第十六条,《法》第一百条第二款,扣留驾驶证,####,罚款500，吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10011,驾驶拼装的摩托车、拖拉机、营运载客汽车以外的机动车上道路行驶的,《法》第十六条,《法》第一百条第二款,扣留驾驶证,####,罚款1500，吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10012,驾驶拼装的营运载客汽车上道路行驶的,《法》第十六条,《法》第一百条第二款,扣留驾驶证,####,罚款2000，吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10020,驾驶已达报废标准的摩托车、拖拉机上道路行驶的,《法》第十四条第三款,《法》第一百条第二款,扣留驾驶证,####,罚款500，吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10021,驾驶已达报废标准的摩托车、拖拉机、营运载客汽车以外的机动车上道路行驶的,《法》第十四条第三款,《法》第一百条第二款,扣留驾驶证,####,罚款1500，吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10023,驾驶已达报废标准的营运载客汽车上道路行驶的,《法》第十四条第三款,《法》第一百条第二款,扣留驾驶证,####,罚款2000，吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10030,造成交通事故后逃逸，构成犯罪的,《法》第七十条第一款,《法》第一百零一条,扣留驾驶证,####,吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10040,违反道路交通安全法律、法规的规定，发生重大事故，构成犯罪的,《法》第一百零一条第一款,《法》第一百零一条第一款,扣留驾驶证,####,吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10050,无有效机动车驾驶证(未取得机动车驾驶证、驾驶证被注销后)驾驶摩托车、拖拉机、营运载客汽车以外的机动车的,《法》第十九条第一款,《法》第九十九条第一款第一项、第二款,可以拖移机动车,####,罚款1000，处10日拘留,《条例》第一百零四条,江永县地方性法规
10051,无有效机动车驾驶证(未取得机动车驾驶证、驾驶证被注销后)驾驶营运载客汽车的,《法》第十九条第一款,《法》第九十九条第一款第一项、第二款,可以拖移机动车,####,罚款2000，处15日拘留,《条例》第一百零四条,江永县地方性法规
10052,无有效机动车驾驶证(未取得机动车驾驶证、驾驶证被注销后)驾驶摩托车、拖拉机的,《法》第十九条第一款,《法》第九十九条第一款第一项、第二款,可以拖移机动车,####,罚款500,《条例》第一百零四条,江永县地方性法规
10060,驾驶证被吊销期间驾驶摩托车、拖拉机、营运载客以外的机动车的,《法》第十九条第一款,《法》第九十九条第一款第一项、第二款,可以拖移机动车,####,罚款800，处10日拘留,《条例》第一百零四条,江永县地方性法规
10061,驾驶证被吊销期间驾驶营运载客汽车的,《法》第十九条第一款,《法》第九十九条第一款第一项、第二款,可以拖移机动车,####,罚款1500，处15日拘留,《条例》第一百零四条,江永县地方性法规
10062,驾驶证被吊销期间驾驶摩托车、拖拉机的,《法》第十九条第一款,《法》第九十九条第一款第一项、第二款,可以拖移机动车,####,罚款400，处5日拘留,《条例》第一百零四条,江永县地方性法规
10070,把机动车交给未取得机动车驾驶证的人驾驶的(《办法》对车辆类型有具体规定的除外),《法》第二十二条第三款,《法》第九十九条第一款第二项,扣留驾驶证,####,罚款1000，可以吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10071,把营运载客汽车交给未取得机动车驾驶证的人驾驶的,《法》第二十二条第三款,《法》第九十九条第一款第二项,扣留驾驶证,####,罚款2000，可以吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10072,把摩托车交给未取得机动车驾驶证的人驾驶的,《法》第二十二条第三款,《法》第九十九条第一款第二项,扣留驾驶证,####,罚款500，可以吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10073,明知他人未取得机动车驾驶证，将机动车（不含摩托车）交由未取得机动车驾驶证的人驾驶的,《法》第二十二条第三款,《法》第九十九条第一款第二项、第二款,####,####,罚款2000，吊销机动车驾驶证,####,江永县地方性法规
10080,把机动车交给机动车驾驶证被吊销的人驾驶的(《办法》对车辆类型有具体规定的除外),《法》第二十二条第三款,《法》第九十九条第一款第二项,扣留驾驶证,####,罚款1000，可以吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10081,把营运载客汽车交给机动车驾驶证被吊销的人驾驶的,《法》第二十二条第三款,《法》第九十九条第一款第二项,扣留驾驶证,####,罚款2000，可以吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10082,把摩托车交给机动车驾驶证被吊销的人驾驶的,《法》第二十二条第三款,《法》第九十九条第一款第二项,扣留驾驶证,####,罚款400，可以吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10083,明知他人机动车驾驶证被吊销，仍将中型以上载客汽车、中型以上载货汽车、危险货物运输车辆和校车等重点车辆交由其驾驶的,《法》第二十二条第三款,《法》第九十九条第一款第二项、第二款,####,####,罚款2000，吊销机动车驾驶证,####,江永县地方性法规
10090,把机动车交给机动车驾驶证被暂扣的人驾驶的(《办法》对车辆类型有具体规定的除外),《法》第二十二条第三款,《法》第九十九条第一款第二项,扣留驾驶证,####,罚款500，可以吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10091,把营运载客汽车交给机动车驾驶证被暂扣的人驾驶的,《法》第二十二条第三款,《法》第九十九条第一款第二项,扣留驾驶证,####,罚款1000，可以吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10092,把摩托车交给机动车驾驶证被暂扣的人驾驶的,《法》第二十二条第三款,《法》第九十九条第一款第二项、第二款,扣留驾驶证,####,罚款200，可以吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10093,明知他人机动车驾驶证被暂扣，仍将中型以上载客汽车、中型以上载货汽车、危险货物运输车辆和校车等重点车辆交由其驾驶的,《法》第二十二条第三款,《法》第九十九条第一款第二项、第二款,扣留驾驶证,####,罚款2000，吊销机动车驾驶证,《法》第一百一十条第一款,江永县地方性法规
10100,驾驶人在驾驶证超过有效期仍驾驶营运汽车的,《条例》第二十八条,《法》第九十九条第一款第一项、第二款,可以拖移机动车,####,罚款1000,《条例》第一百零四条,江永县地方性法规
10101,驾驶人在驾驶证超过有效期仍驾驶非营运汽车的,《条例》第二十八条,《法》第九十九条第一款第一项、第二款,可以拖移机动车,####,罚款500,《条例》第一百零四条,江永县地方性法规
10102,驾驶人在驾驶证超过有效期仍驾驶摩托车的,《条例》第二十八条,《法》第九十九条第一款第一项、第二款,可以拖移机动车,####,罚款200,《条例》第一百零四条,江永县地方性法规
10110,非法安装警报器的,《法》第十五条第一款,《法》第九十七条,收缴物品,####,罚款2000,《法》第一百条第一款,江永县地方性法规
10120,非法安装标志灯具的,《法》第十五条第一款,《法》第九十七条,收缴物品,####,罚款2000,《法》第一百条第一款,江永县地方性法规
10130,在驾驶证丢失期间仍驾驶机动车的,《条例》第二十八条,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10140,驾驶证损毁期间仍驾驶机动车的,《条例》第二十八条,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10160,违法记分达到12分仍驾驶机动车的,《条例》第二十八条,《法》第九十条,扣留驾驶证,####,罚款200,《法》第一百一十条第一款,江永县地方性法规
10170,未按规定投保机动车交通事故责任强制保险的,《法》第十七条,《法》第九十八条第一款、《机动车交通事故责任强制保险条例》第二条第一款,####,####,罚款0-投保最低责任限额应缴纳的保险费2倍罚款,####,江永县地方性法规
10180,机动车不在机动车道内行驶的,《法》第三十六条,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10190,机动车违反规定使用专用车道的,《法》第三十七条,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10200,机动车驾驶人不服从交警指挥的,《法》第三十八条,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10230,遇前方机动车停车排队等候或者缓慢行驶时，未依次交替驶入车道减少后的路口、路段的,《法》第四十五条第二款、《条例》第五十三条第三款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10240,在没有交通信号灯、交通标志、交通标线或者交警指挥的交叉路口遇到停车排队等候或者缓慢行驶时，机动车未依次交替通行的,《法》第四十五条第二款,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10250,遇前方机动车停车排队等候或者缓慢行驶时，在人行横道、网状线区域内停车等候的,《条例》第五十三条第二款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10260,行经铁路道口，不按规定通行的,《法》第四十六条,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10310,运载危险物品未经批准的,《法》第四十八条第三款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10350,客运机动车违反规定载货的,《法》第四十九条、《条例》第五十四条第二款,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10361,货运机动车违反规定附载作业人员的,《法》第五十条第二款、《条例》第五十五条第二项,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10362,货运机动车违反规定载客的,《法》第五十条第二款、《条例》第五十五条第二项,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10370,未将故障车辆移至不妨碍交通的地方停放的,《法》第五十二条,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10380,不避让正在作业的道路养护车、工程作业车的,《法》第五十四条第一款,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10390,机动车违反规定停放、临时停车，驾驶人不在现场或者虽在现场但驾驶人拒绝立即驶离，妨碍其它车辆、行人通行的,《法》第五十六条、《条例》第六十三条,《法》第九十三条第二款,可以拖移机动车,####,罚款100,《条例》第一百零四条,江永县地方性法规
10391,违反交通信号，在严管路、城市快速路停车的（限辅道）,《法》第五十六条、《条例》第六十三条,《法》第九十三条第二款,可以拖移机动车,####,罚款100,《条例》第一百零四条,江永县地方性法规
10392,违反交通信号，压占人行横道、网状线停车的,《法》第五十六条、《条例》第六十三条,《法》第九十三条第二款,可以拖移机动车,####,罚款100,《条例》第一百零四条,江永县地方性法规
10393,违反交通信号停车，造成车辆缓行、交通拥堵的,《法》第五十六条、《条例》第六十三条,《法》第九十三条第二款,可以拖移机动车,####,罚款100,《条例》第一百零四条,江永县地方性法规
10394,违反交通信号停车，造成交通事故的,《法》第五十六条、《条例》第六十三条,《法》第九十三条第二款,可以拖移机动车,####,罚款100,《条例》第一百零四条,江永县地方性法规
10395,违法停车在当日已被提醒纠正且不予实施处罚，再次实施违法停车行为的,《法》第五十六条、《条例》第六十三条,《法》第九十三条第二款,可以拖移机动车,####,罚款100,《条例》第一百零四条,江永县地方性法规
10396,违反规定停车的,《法》第五十六条、《条例》第六十三条,《法》第九十条,可以拖移机动车,####,罚款100,《条例》第一百零四条,江永县地方性法规
10410,道路养护施工作业车辆、机械作业时未开启示警灯和危险报警闪光灯的,《条例》第三十五条第一款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10430,变更车道时影响正常行驶的机动车的,《条例》第四十四条第二款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10470,机动车未按规定鸣喇叭示意的,《条例》第五十九条第二款,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10480,在禁止鸣喇叭的区域或者路段鸣喇叭的,《条例》第六十二条第八项,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10490,在机动车驾驶室的前后窗范围内悬挂、放置妨碍驾驶人视线的物品的,《条例》第六十二条第二项,《法》第九十条,####,####,警告,####,江永县地方性法规
10500,机动车行经漫水路或漫水桥时未低速通过的,《条例》第六十四条,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10510,机动车载运超限物品行经铁路道口时不按指定的道口通过的,《条例》第六十五条第一款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10520,机动车载运超限物品行经铁路道口时不按指定的时间通过的,《条例》第六十五条第一款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10530,机动车行经渡口，不服从渡口管理人员指挥，不依次待渡的,《条例》第六十五条第二款,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10540,上下渡船时，不低速慢行的,《条例》第六十五条第二款,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10550,特种车辆违反规定使用警报器的,《法》第五十三条第二款、《中华人民共和国噪声污染防治法》第四十八条第二款、《条例》第六十六条,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10560,特种车辆违反规定使用标志灯具的,《法》第五十三条第二款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10570,机动车在单位院内、居民居住区内不低速行驶的,《条例》第六十七条,《法》第九十条,####,####,罚款50,####,江永县地方性法规
10580,机动车在单位院内、居民居住区内不避让行人的,《条例》第六十七条,《法》第九十条,####,####,罚款50,####,江永县地方性法规
10590,驾驶摩托车手离车把的,《条例》第六十二条第六项,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10600,驾驶摩托车在车把上悬挂物品的,《条例》第六十二条第六项,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10610,拖拉机驶入大中城市中心城区内道路的,《法》第五十五条第一款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10620,拖拉机驶入其它禁止通行道路的,《法》第五十五条第一款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10630,拖拉机载人的,《法》第五十五条第二款,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10640,拖拉机牵引多辆挂车的,《条例》第五十六条第一款第一项,《法》第九十条、《办法》第五十条第十项,####,####,罚款100,####,江永县地方性法规
10651,申请人不按指定路线上道路学习驾驶的,《条例》第二十条第二款、《机动车驾驶证申领和使用规定》第四十二条,《法》第九十条、《机动车驾驶证申领和使用规定》第九十五条,####,####,罚款200,####,江永县地方性法规
10661,申请人不按指定时间上道路学习驾驶的,《条例》第二十条第二款、《机动车驾驶证申领和使用规定》第四十二条,《法》第九十条、《机动车驾驶证申领和使用规定》第九十五条,####,####,罚款200,####,江永县地方性法规
10671,申请人在道路上学习驾驶时，未使用符合规定的机动车的,《机动车驾驶证申领和使用规定》第四十二条,《机动车驾驶证申领和使用规定》第九十六条,####,####,罚款500,####,江永县地方性法规
10681,申请人在道路上学习驾驶时，没有教练员或者随车指导人员的,《机动车驾驶证申领和使用规定》第四十二条,《法》第九十九条第一款第一项、第二款、《机动车驾驶证申领和使用规定》第九十七条,可以拖移机动车,####,罚款2000，可以处15日拘留,《条例》第一百零四条,江永县地方性法规
10690,使用教练车时有与教学无关的人员乘坐的,《条例》第二十条第二款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10700,实习期内未按规定粘贴或悬挂实习标志的,《条例》第二十二条第二款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10720,驾驶安全设施不全的机动车的,《法》第二十一条,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10730,驾驶机件不符合技术标准的机动车的,《法》第二十一条,《法》第九十条,####,####,警告,####,江永县地方性法规
10750,在车门、车厢没有关好时行车的,《条例》第六十二条第一项,《法》第九十条,####,####,警告,####,江永县地方性法规
10760,机动车在没有划分机动车道、非机动车道和人行道的道路上，不在道路中间通行的,《法》第三十六条,《法》第九十条,####,####,警告,####,江永县地方性法规
10770,驾驶机动车下陡坡时熄火、空档滑行的,《条例》第六十二条第四项,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10780,机动车违反交通管制规定强行通行，不听劝阻的,《法》第三十九条、第四十条,《法》第九十九条第一款第六项、第二款,####,####,罚款500,####,江永县地方性法规
10781,违反交通管制的规定强行通行，不听劝阻造成交通事故等后果的,《法》第三十九条、第四十条,《法》第九十九条第一款第六项、第二款,####,####,罚款2000，处10日拘留,####,江永县地方性法规
10800,已注册登记机动车的信息或者事项变更后，未按规定向公安机关交通管理部门申请变更备案的,《机动车登记规定》第二十三条,《机动车登记规定》第七十八条第八项,####,####,罚款200,####,江永县地方性法规
10820,使用他人机动车驾驶证驾驶机动车的,《法》第十九条第一款、第四款,《法》第九十条,可以拖移机动车,####,罚款200,《条例》第一百零四条,江永县地方性法规
10830,载货汽车、专项作业车及挂车未按照规定安装侧面及后下部防护装置、粘贴车身反光标识的,《法》第二十一条,《机动车登记规定》第七十八条第三项,####,####,罚款200,####,江永县地方性法规
10840,改变车身颜色、更换发动机、车身或者车架，未按规定时限办理变更登记的,《中华人民共和国道路交通安全法实施条例》第六条第一款、《机动车登记规定》第十六条第一项、第二项和第三项,《机动车登记规定》第七十八条第五项,####,####,罚款200,####,江永县地方性法规
10850,机动车所有权转移后，现机动车所有人未按规定时限办理转移登记的,《中华人民共和国道路交通安全法实施条例》第七条第一款、《机动车登记规定》第二十五条,《机动车登记规定》第七十八条第六项,####,####,罚款200,####,江永县地方性法规
10860,机动车所有人办理变更登记、转移登记，机动车档案转出登记地车辆管理所后，未按照规定时限到住所地车辆管理所申请机动车转入的,《条例》第六条、《机动车登记规定》第十八条,《机动车登记规定》第七十八条第七项,####,####,罚款200,####,江永县地方性法规
10871,擅自改变机动车外形和已登记的有关技术参数的（小型客运车辆拆卸座位的）,《法》第十六条第一项,《机动车登记规定》第七十九条,####,####,警告,####,江永县地方性法规
10872,擅自改变机动车外形和已登记的有关技术参数的（摩托车加装伞具或防风罩的）,《法》第十六条第一项,《机动车登记规定》第七十九条,####,####,罚款200,####,江永县地方性法规
10873,小型客运、货运车辆擅自改变机动车外形和已登记的有关技术数据的（小型客运车辆拆卸座位除外）,《法》第十六条第一项,《机动车登记规定》第七十九条,####,####,罚款200,####,江永县地方性法规
10874,大中型货运、客运车辆擅自改变机动车外形和已登记的有关技术数据的,《法》第十六条第一项,《机动车登记规定》第七十九条,####,####,罚款500,####,江永县地方性法规
10891,公路客运车辆违反规定载货的（行李舱装载货物未超过核定载质量）,《法》第四十九条、《条例》第五十四条第二款,《法》第九十二条第一款,####,####,警告,####,江永县地方性法规
10892,公路客运车辆违反规定载货的（车货总质量尚未超过车辆核定总质量）,《法》第四十九条、《条例》第五十四条第二款,《法》第九十二条第一款,####,####,罚款500,####,江永县地方性法规
10893,公路客运车辆违反规定载货的（行李舱装载货物超过核定载质量，且车货总质量超过车辆核定总质量）,《法》第四十九条、《条例》第五十四条第二款,《法》第九十二条第一款,####,####,罚款1500,####,江永县地方性法规
10894,公路客运车辆违反规定载货（人货混装）的,《法》第四十九条、《条例》第五十四条第二款,《法》第九十二条第一款,####,####,罚款2000,####,江永县地方性法规
10900,机动车违反警告标志指示的,《法》第三十八条,《法》第九十条,####,####,警告,####,江永县地方性法规
10910,机动车违反警告标线指示的,《法》第三十八条,《法》第九十条,####,####,警告,####,江永县地方性法规
10920,公路客运车辆以外的载客汽车违反规定载货的,《法》第四十九条、《条例》第五十四条第二款,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10930,驾驶时观看电视的,《条例》第六十二条第三项,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10940,在同车道行驶中，不按规定与前车保持必要的安全距离的,《法》第四十三条,《法》第九十条,####,####,罚款100,####,江永县地方性法规
10950,实习期内驾驶公共汽车的,《条例》第二十二条第三款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10960,实习期内驾驶营运客车的,《条例》第二十二条第三款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10970,实习期内驾驶执行任务的特种车辆的,《条例》第二十二条第三款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10980,实习期内驾驶载有危险物品的机动车的,《条例》第二十二条第三款,《法》第九十条,####,####,罚款200,####,江永县地方性法规
10990,实习期内驾驶的机动车牵引挂车的,《条例》第二十二条第三款,《法》第九十条,####,####,罚款100,####,江永县地方性法规
11020,驾驶机动车不按规定使用灯光的,《条例》第四十七条、第四十八条第五项、第五十一条第三项、第五十七条、第五十八条、第五十九条第一款、第六十一条第一款第五项,《法》第九十条,####,记1分,罚款100,####,江永县地方性法规
11030,驾驶机动车不按规定会车的,《条例》第四十八条,《法》第九十条,####,记1分,罚款200,####,江永县地方性法规
11110,驾驶机动车载货长度、宽度、高度超过规定的,《法》第四十八条第一款、《条例》第五十四条第一款,《法》第九十条,####,记1分,罚款100,####,江永县地方性法规
11160,驾驶机动车违反禁令标志指示的,《法》第三十八条,《法》第九十条,####,记1分,罚款100,####,江永县地方性法规
11170,驾驶机动车违反禁止标线指示的,《法》第三十八条,《法》第九十条,####,记1分,罚款100,####,江永县地方性法规
11180,驾驶未按规定定期进行安全技术检验的公路客运汽车、旅游客运汽车、危险物品运输车辆以外的机动车上道路行驶的,《法》第十三条、《条例》第十六条,《机动车登记规定》第五十六条第四项,####,记1分,罚款200,####,江永县地方性法规
11190,驾驶摩托车，不戴安全头盔的,《法》第五十一条,《法》第九十条,####,记1分,罚款50,####,江永县地方性法规
11200,驾驶机动车在高速公路以外的道路上行驶时，驾驶人未按规定使用安全带的,《法》第五十一条,《法》第九十条,####,记1分,罚款50,####,江永县地方性法规
11210,在禁止掉头或者禁止左转弯标志、标线的地点掉头的,《法》第三十八条、《条例》第四十九条第一款,《法》第九十条,####,记1分,罚款200,####,江永县地方性法规
11220,在容易发生危险的路段掉头的,《条例》第四十九条第一款,《法》第九十条,####,记1分,罚款200,####,江永县地方性法规
11230,掉头时妨碍正常行驶的车辆和行人通行的,《条例》第四十九条第二款,《法》第九十条,####,记1分,罚款200,####,江永县地方性法规
11240,驾驶机动车在高速公路、城市快速路以外的道路上不按规定倒车的,《条例》第五十条,《法》第九十条,####,记1分,罚款100,####,江永县地方性法规
11250,驾驶擅自改变已登记的结构、构造或者特征的载货汽车上道路行驶的,《法》第十六条第一项,《法》第九十条,####,记1分,罚款200,####,江永县地方性法规
11260,驾驶载货汽车载物超过最大允许总质量未达到百分之三十的,《法》第四十八条第一款、《条例》第五十四条第一款,《法》第九十二条第二款,####,记1分,罚款200,####,江永县地方性法规
11261,驾驶危险物品运输车辆载物超过最大允许总质量未达到百分之三十的,《法》第四十八条第一款、《条例》第五十四条第一款,《法》第九十二条第二款,####,记1分,罚款200,####,江永县地方性法规
11270,驾驶校车在高速公路、城市快速路以外的道路上行驶超过规定时速百分之十以上未达到百分之二十的,《法》第四十二条、《条例》第四十五条、第四十六条,《法》第九十条,####,记1分,罚款200,####,江永县地方性法规
11280,驾驶中型以上载客汽车在高速公路、城市快速路以外的道路上行驶超过规定时速百分之十以上未达到百分之二十的,《法》第四十二条、《条例》第四十五条、第四十六条,《法》第九十条,####,记1分,罚款200,####,江永县地方性法规
11290,驾驶危险物品运输车辆在高速公路、城市快速路以外的道路上行驶超过规定时速百分之十以上未达到百分之二十的,《法》第四十二条、《条例》第四十五条、第四十六条,《法》第九十条,####,记1分,罚款200,####,江永县地方性法规
11300,驾驶中型以上载货汽车在高速公路、城市快速路以外的道路上行驶超过规定时速百分之十以上未达到百分之二十的,《法》第四十二条、《条例》第四十五条、第四十六条,《法》第九十条,####,记1分,罚款200,####,江永县地方性法规
13040,从前车右侧超车的,《条例》第四十七条,《法》第九十条,####,记3分,罚款200,####,江永县地方性法规
13050,前车左转弯时超车的,《法》第四十三条第一项,《法》第九十条,####,记3分,罚款200,####,江永县地方性法规
13060,前车掉头时超车的,《法》第四十三条第一项,《法》第九十条,####,记3分,罚款200,####,江永县地方性法规
13070,前车超车时超车的,《法》第四十三条第一项,《法》第九十条,####,记3分,罚款200,####,江永县地方性法规
13080,与对面来车有会车可能时超车的,《法》第四十三条第二项,《法》第九十条,####,记3分,罚款200,####,江永县地方性法规
13090,超越执行紧急任务的警车、消防车、救护车、工程救险车的,《法》第四十三条第三项,《法》第九十条,####,记3分,罚款200,####,江永县地方性法规
13100,在铁路道口、路口、窄桥、弯道、陡坡、隧道、人行横道、交通流量大的路段等地点超车的,《法》第四十三条第四项,《法》第九十条,####,记3分,罚款200,####,江永县地方性法规
13110,在道路上车辆发生故障、事故停车后，不按规定设置警告标志的,《法》第五十二条、《条例》第六十条,《法》第九十条,####,记3分,罚款200,####,江永县地方性法规
13120,准备进入环形路口不让已在路口内的机动车先行的,《条例》第五十一条第二项,《法》第九十条,####,记3分,罚款100,####,江永县地方性法规
13130,转弯的机动车未让直行的车辆、行人先行的,《条例》第五十一条第七项、第五十二条第三项,《法》第九十条,####,记3分,罚款100,####,江永县地方性法规
13140,相对方向行驶的右转弯机动车不让左转弯车辆先行的,《条例》第五十一条第七项、第五十二条第四项,《法》第九十条,####,记3分,罚款100,####,江永县地方性法规
13150,机动车通过无灯控或交警指挥的路口，不按交通标志、标线指示让优先通行的一方先行的,《条例》第五十二条第一项,《法》第九十条,####,记3分,罚款100,####,江永县地方性法规
13160,机动车通过无灯控、交警指挥、交通标志标线控制的路口，不让右方道路的来车先行的,《条例》第五十二条第二项,《法》第九十条,####,记3分,罚款100,####,江永县地方性法规
